individual_id,id,latitude,longitude,individual,individual patronym,inscription,start date,end date,Roles
759,Pherai (Thessaly),39.3829,22.7372,Philonikou,Philippou,D026,-170,-140,
760,Pherai (Thessaly),39.3829,22.7372,Pamphilou,Bathykleious,D026,-170,-140,
216,Philippi,41.0124,24.2833,[…]axon,,D038,-200,-1,mystes
281,Philippi,41.0124,24.2833,M. Antonios,Optatos,D048,101,300,mystes
104,Phokaia,38.6702,26.7588,Dionysios,Theodorou,D009,-200,-101,theoros
105,Phokaia,38.6702,26.7588,[..].DI.OS,Matriou,D009,-200,-101,proxenos
105,Phokaia,38.6702,26.7588,[..].DI.OS,Matriou,D009,-200,-101,theoros
104,Phokaia,38.6702,26.7588,Dionysios,Theodorou,D009,-200,-101,proxenos
409,Priapos,40.403338,27.303743,[----]s,Diogenous,D051,,,mystes
92,Priene,37.6591,27.2968,Nymphon,Kallikrato[u],D008,-200,-101,theoros
50,Priene,37.6591,27.2968,Phileas,Kratetos,D005,-150,-145,proxenos
18,Priene,37.6591,27.2968,Philios ,Thras<y>boulou,D003,-175,-125,theoros
143,Priene,37.6591,27.2968,Parmenion,Parmenio[nos],D010,-200,-1,proxenos
50,Priene,37.6591,27.2968,Phileas,Kratetos,D005,-150,-145,theoros
19,Priene,37.6591,27.2968,Basileides ,Apollodorou tou Pos<e>idoniou,D003,-175,-125,proxenos
91,Priene,37.6591,27.2968,Theomnestos,Akrisiou,D008,-200,-101,proxenos
19,Priene,37.6591,27.2968,Basileides ,Apollodorou tou Pos<e>idoniou,D003,-175,-125,theoros
91,Priene,37.6591,27.2968,Theomnestos,Akrisiou,D008,-200,-101,theoros
49,Priene,37.6591,27.2968,Moschion,Anaxilou,D005,-150,-145,proxenos
143,Priene,37.6591,27.2968,Parmenion,Parmenio[nos],D010,-200,-1,theoros
92,Priene,37.6591,27.2968,Nymphon,Kallikrato[u],D008,-200,-101,proxenos
49,Priene,37.6591,27.2968,Moschion,Anaxilou,D005,-150,-145,theoros
18,Priene,37.6591,27.2968,Philios ,Thras<y>boulou,D003,-175,-125,proxenos
463,Rhodes,36.444,28.2278,Ariadne,,C037,-100,-1,priesthood
397,Rhodes,36.444,28.2278,Damasa[…],,D050,-137,-1,mystes
65,Rhodes,36.444,28.2278,Philinnos,Zoilou,D005,-150,-145,proxenos
395,Rhodes,36.444,28.2278,Theudoros,Heragor[a],D050,-137,-1,epoptai
405,Rhodes,36.444,28.2278,[……]ios,,D050,-137,-1,mystes
392,Rhodes,36.444,28.2278,Damatrios,Amphoterou,D050,-137,-1,mystes
62,Rhodes,36.444,28.2278,Euaratos,Euaratou,D005,-150,-145,theoros
464,Rhodes,36.444,28.2278,Moschiona of Phasis,,C038,-100,-1,
398,Rhodes,36.444,28.2278,Agas[…],,D050,-137,-1,epoptai
390,Rhodes,36.444,28.2278,Sosikles,Eukrateus,D050,-137,-1,epoptai
65,Rhodes,36.444,28.2278,Philinnos,Zoilou,D005,-150,-145,theoros
395,Rhodes,36.444,28.2278,Theudoros,Heragor[a],D050,-137,-1,mystes
393,Rhodes,36.444,28.2278,Kallikrates,Damatriou,D050,-137,-1,epoptai
63,Rhodes,36.444,28.2278,Timapolis,Euphragorou,D005,-150,-145,proxenos
465,Rhodes,36.444,28.2278,Philonos,,C038a,,,priesthood
398,Rhodes,36.444,28.2278,Agas[…],,D050,-137,-1,mystes
390,Rhodes,36.444,28.2278,Sosikles,Eukrateus,D050,-137,-1,mystes
731,Rhodes,36.444,28.2278,AL[………..],,D023,-200,-1,
396,Rhodes,36.444,28.2278,Isidotos,,D050,-137,-1,epoptai
393,Rhodes,36.444,28.2278,Kallikrates,Damatriou,D050,-137,-1,mystes
63,Rhodes,36.444,28.2278,Timapolis,Euphragorou,D005,-150,-145,theoros
466,Rhodes,36.444,28.2278,Nikostrateion,,C038a,,,priesthood
399,Rhodes,36.444,28.2278,Dali[adas,Antipa]tro[u],D050,-137,-1,epoptai
391,Rhodes,36.444,28.2278,Peisikrates,Timaratou,D050,-137,-1,epoptai
732,Rhodes,36.444,28.2278,HERO.[………..],,D023,-200,-1,
406,Rhodes,36.444,28.2278,[----]kles,Philagrou,D051,,,mystes
396,Rhodes,36.444,28.2278,Isidotos,,D050,-137,-1,mystes
64,Rhodes,36.444,28.2278,Timapolios,,D005,-150,-145,proxenos
394,Rhodes,36.444,28.2278,Anaxikrates,Anaxikrate[us],D050,-137,-1,epoptai
511,Rhodes,36.444,28.2278,Aristomachidas,Aristomachou,C033,-200,-1,priest of Theon Samothrakwn
399,Rhodes,36.444,28.2278,Dali[adas,Antipa]tro[u],D050,-137,-1,mystes
391,Rhodes,36.444,28.2278,Peisikrates,Timaratou,D050,-137,-1,mystes
462,Rhodes,36.444,28.2278,Eustrata of Methymna,,C037,-100,-1,
397,Rhodes,36.444,28.2278,Damasa[…],,D050,-137,-1,epoptai
64,Rhodes,36.444,28.2278,Timapolios,,D005,-150,-145,theoros
394,Rhodes,36.444,28.2278,Anaxikrates,Anaxikrate[us],D050,-137,-1,mystes
392,Rhodes,36.444,28.2278,Damatrios,Amphoterou,D050,-137,-1,epoptai
62,Rhodes,36.444,28.2278,Euaratos,Euaratou,D005,-150,-145,proxenos
400,Rhodes,36.444,28.2278,Aristo[genes,Nikom]acho[u],D050,-137,-1,mystes
794,Rome,41.9029,12.4526,[-----]rius,,D104,165,166,
778,Rome,41.9029,12.4526,Philon,Scopus,D104,165,166,
579,Rome,41.9029,12.4526,Marcus,Baebius,D078,-59,-44,mystes
389,Rome,41.9029,12.4526,Sb(atina),,D049,-200,-1,mystes
815,Rome,41.9029,12.4526,[Epic?]TETUS,,D110,,,
636,Rome,41.9029,12.4526,Schinas,Rupilia,D089,19,19,epoptai
622,Rome,41.9029,12.4526,Anteros,,D081,-100,0,
672,Rome,41.9029,12.4526,Pilinus,A[,D096,-100,100,
656,Rome,41.9029,12.4526,[L]oukios,Athenion,D091,0,100,mystes
773,Rome,41.9029,12.4526,Appius,,D104,165,166,
693,Rome,41.9029,12.4526,Nicephorus,,D100,124,124,
298,Rome,41.9029,12.4526,Q. Clod<i>us Q. l. Agacles,,D014,-66,-66,mystes
810,Rome,41.9029,12.4526,]rius,,D108,,,
633,Rome,41.9029,12.4526,,Rufus,D088,18,18,mystes
617,Rome,41.9029,12.4526,Lucius,Cornelius,D081,-100,0,
667,Rome,41.9029,12.4526,[----]US,African[----],D095,75,125,
651,Rome,41.9029,12.4526,Epaphus,[……],D089,19,19,
768,Rome,41.9029,12.4526,Purpurio,,D101,,,
688,Rome,41.9029,12.4526,[------]alis,Peregrinus,D100,124,124,
293,Rome,41.9029,12.4526,L. Veneilius L. f. Pollion,,D015,-100,1,mystes
805,Rome,41.9029,12.4526,]cosmeta,Dorus,D107,,,
789,Rome,41.9029,12.4526,Felix,Augustor(um),D104,165,166,
612,Rome,41.9029,12.4526,[….]philus,Theodot[us,D081,-100,0,
574,Rome,41.9029,12.4526,Titus,Ofatulenu[s,D078,-59,-44,mystes
662,Rome,41.9029,12.4526,Titus,Cl[audius(?),D092,0,100,mystes
646,Rome,41.9029,12.4526,[…]mas,Opt[….],D089,19,19,
699,Rome,41.9029,12.4526,Auctus,,D100,124,124,
683,Rome,41.9029,12.4526,Epaphroditus,Tyrannus,D099,101,200,
800,Rome,41.9029,12.4526,]aris,Litus,D107,,,
784,Rome,41.9029,12.4526,Gemi[nus],,D104,165,166,
607,Rome,41.9029,12.4526,Marcus l(ibertus),Pamp[hilus],D080,-35,-35,mystes
569,Rome,41.9029,12.4526,Regius,,D076,-200,-100,mystes
640,Rome,41.9029,12.4526,Marius,Fructus,D089,19,19,epoptai
628,Rome,41.9029,12.4526,Marcus,Cusinius,D084,-8,-8,
678,Rome,41.9029,12.4526,Auphidianos,Ti(beriou),D097,0,200,
299,Rome,41.9029,12.4526,Diodo[t]us A[th]enogenis,,D014,-66,-66,mystes
795,Rome,41.9029,12.4526,Gaius,Lucci,D106,,,
779,Rome,41.9029,12.4526,Moschus,,D104,165,166,
580,Rome,41.9029,12.4526,Philosmusus,,D078,-59,-44,mystes
564,Rome,41.9029,12.4526,Leukio[u,,D075,-62,78,epoptai
816,Rome,41.9029,12.4526,Horatius,,D110,,,
636,Rome,41.9029,12.4526,Schinas,Rupilia,D089,19,19,mystes
623,Rome,41.9029,12.4526,Gaius,Axsius,D084,-8,-8,
673,Rome,41.9029,12.4526,Memno,SE.[,D096,-100,100,
657,Rome,41.9029,12.4526,[Koin]tos,Phlaoueios,D091,0,100,mystes
774,Rome,41.9029,12.4526,Dionysius,,D104,165,166,
694,Rome,41.9029,12.4526,Callistion,,D100,124,124,
811,Rome,41.9029,12.4526,,Eusebia,D108,,,
634,Rome,41.9029,12.4526,Gaius,Marius,D089,19,19,epoptai
618,Rome,41.9029,12.4526,Lucius l(ibertus),Alypus I,D081,-100,0,
668,Rome,41.9029,12.4526,[----]US,Success[----],D095,75,125,
652,Rome,41.9029,12.4526,Paideros,Sp[….],D089,19,19,
769,Rome,41.9029,12.4526,M.S. Le[na],Ponti[ano],D102,131,131,
689,Rome,41.9029,12.4526,Gaius,Maxsiminus,D100,124,124,
294,Rome,41.9029,12.4526,Dionysius L. se[r](vus),,D015,-100,1,mystes
806,Rome,41.9029,12.4526,]actator,Fortuna[tus,D107,,,
790,Rome,41.9029,12.4526,Onesimus,Verini,D104,165,166,
613,Rome,41.9029,12.4526,Gaius,M[arc]ellus,D081,-100,0,
575,Rome,41.9029,12.4526,Titus,Ofatulenus S[abinus?,D078,-59,-44,mystes
663,Rome,41.9029,12.4526,Marcus,AU,D093,0,100,mystes
647,Rome,41.9029,12.4526,Clenas,Sc[….],D089,19,19,
700,Rome,41.9029,12.4526,Euprepe[s],,D100,124,124,
684,Rome,41.9029,12.4526,P.,Curtilius,D100,124,124,
801,Rome,41.9029,12.4526,Di]onysides,Chresimus,D107,,,
785,Rome,41.9029,12.4526,Lydus,,D104,165,166,
608,Rome,41.9029,12.4526,Marcus,Aurelius M,D081,-100,0,
570,Rome,41.9029,12.4526,Lucius,Paull-,D077,-50,-49,
640,Rome,41.9029,12.4526,Marius,Fructus,D089,19,19,mystes
629,Rome,41.9029,12.4526,Marcus,Licini[us,D084,-8,-8,
695,Rome,41.9029,12.4526,[------]us,,D100,124,124,
679,Rome,41.9029,12.4526,Lucius,Pomponius,D098,116,116,mystes
300,Rome,41.9029,12.4526,Artemo Nearchi,,D014,-66,-66,mystes
796,Rome,41.9029,12.4526,Lucius,Lucci,D106,,,
780,Rome,41.9029,12.4526,Menan[der],,D104,165,166,
581,Rome,41.9029,12.4526,Beitus,,D078,-59,-44,mystes
565,Rome,41.9029,12.4526,Lek[mou,,D075,-62,78,epoptai
817,Rome,41.9029,12.4526,Mamios,,D115,,,
637,Rome,41.9029,12.4526,Quintus,f Quinta,D089,19,19,epoptai
624,Rome,41.9029,12.4526,Gauis [.F.--],Pomponi[us,D084,-8,-8,
674,Rome,41.9029,12.4526,Mnesima C.,,D096,-100,100,
658,Rome,41.9029,12.4526,[Hr]ouphos,Herm….ias,D091,0,100,mystes
775,Rome,41.9029,12.4526,Lycorus,,D104,165,166,
576,Rome,41.9029,12.4526,Publius,Curtius,D078,-59,-44,mystes
812,Rome,41.9029,12.4526,P.,Iu?]ventius,D110,,,
634,Rome,41.9029,12.4526,Gaius,Marius,D089,19,19,mystes
619,Rome,41.9029,12.4526,Titus,Annaeus,D081,-100,0,
669,Rome,41.9029,12.4526,[----]US,Diadumen[----],D095,75,125,
653,Rome,41.9029,12.4526,Tarula,Pa[….],D089,19,19,
770,Rome,41.9029,12.4526,Lucius Ceioni]o,Com[mo]-[do,D103,136,136,
690,Rome,41.9029,12.4526,[------]orus,Euanthes,D100,124,124,
295,Rome,41.9029,12.4526,Q. Acorenus Q. l. Alexsander,,D015,-100,1,mystes
807,Rome,41.9029,12.4526,Cle]mens,,D107,,,
791,Rome,41.9029,12.4526,T[i]granis,,D104,165,166,
614,Rome,41.9029,12.4526,Gaius l(ibertus),Herode[s,D081,-100,0,
664,Rome,41.9029,12.4526,Lutacius,,D094,65,65,mystes
648,Rome,41.9029,12.4526,Eoc[…],To[….],D089,19,19,
765,Rome,41.9029,12.4526,Gaius Modius,Asclepiades,D101,,,
685,Rome,41.9029,12.4526,Commodus,,D100,124,124,
802,Rome,41.9029,12.4526,Pr]iamus,Anthimius,D107,,,
786,Rome,41.9029,12.4526,Parthenopae[us],,D104,165,166,
609,Rome,41.9029,12.4526,Quintus,Masonius Sp,D081,-100,0,
571,Rome,41.9029,12.4526,Gaius,Lentul]o,D077,-50,-49,
643,Rome,41.9029,12.4526,,Lusius,D089,19,19,mystes
630,Rome,41.9029,12.4526,Lucius,Ter(etina) Proculus,D085,-25,50,mystes
696,Rome,41.9029,12.4526,Euporus,,D100,124,124,
680,Rome,41.9029,12.4526,Maximus,Flavius,D098,116,116,mystes
797,Rome,41.9029,12.4526,Lucius,Quinctius,D106,,,
781,Rome,41.9029,12.4526,Numenius,S,D104,165,166,
582,Rome,41.9029,12.4526,Diodo[r,,D078,-59,-44,mystes
566,Rome,41.9029,12.4526,Skreibo[ni,,D075,-62,78,epoptai
818,Rome,41.9029,12.4526,Gaius,Ailios,D116,100,400,
637,Rome,41.9029,12.4526,Quintus,f Quinta,D089,19,19,mystes
625,Rome,41.9029,12.4526,Gaius,Fictorius,D084,-8,-8,
675,Rome,41.9029,12.4526,Heraclio,MUC I [---?---],D096,-100,100,
659,Rome,41.9029,12.4526,[Ch]resimos,,D091,0,100,mystes
776,Rome,41.9029,12.4526,Zelotus,,D104,165,166,
615,Rome,41.9029,12.4526,Lucius,Petronius,D081,-100,0,
577,Rome,41.9029,12.4526,Publius l(libertus),I[,D078,-59,-44,mystes
387,Rome,41.9029,12.4526,Vol(tinia),,D049,-200,-1,mystes
813,Rome,41.9029,12.4526,P. filius,St]el(latina),D110,,,
635,Rome,41.9029,12.4526,Lucius,f Ste(llatina),D089,19,19,epoptai
620,Rome,41.9029,12.4526,Titus l(ibertus),Gem[inus?,D081,-100,0,
670,Rome,41.9029,12.4526,Philoni[s?,,D096,-100,100,
654,Rome,41.9029,12.4526,Felix,Xys[….],D089,19,19,
771,Rome,41.9029,12.4526,Se]xto,Vetu[leno],D103,136,136,
691,Rome,41.9029,12.4526,Pretiosus,,D100,124,124,
296,Rome,41.9029,12.4526,N(umerius)  [….]ni[…] l.  E . […]us,,D014,-66,-66,mystes
808,Rome,41.9029,12.4526,Daphnus,,D108,,,
792,Rome,41.9029,12.4526,Pasiphilus,,D104,165,166,
631,Rome,41.9029,12.4526,G(aius),Gavius,D086,6,6,
665,Rome,41.9029,12.4526,Gaius ,Julius Augu[rinus],D094,65,65,mystes
649,Rome,41.9029,12.4526,Pho[e]bus,[……],D089,19,19,
766,Rome,41.9029,12.4526,A. Vereius,Felix,D101,,,
686,Rome,41.9029,12.4526,[------]s,Ilctor,D100,124,124,
803,Rome,41.9029,12.4526,Phaestas,Asclas,D107,,,
787,Rome,41.9029,12.4526,Abascantus,,D104,165,166,
610,Rome,41.9029,12.4526,Lucius,Ofalius M l(ibertus) Oes..iu[sN-],D081,-100,0,
572,Rome,41.9029,12.4526,Titus,Ofatulenus,D078,-59,-44,mystes
644,Rome,41.9029,12.4526,Cedrus,An[….],D089,19,19,
697,Rome,41.9029,12.4526,Hermes,,D100,124,124,
681,Rome,41.9029,12.4526,[Sil]vanus,Q,D098,116,116,mystes
798,Rome,41.9029,12.4526,Gaius,Mispius,D106,,,
782,Rome,41.9029,12.4526,Pontius,Marcellus,D104,165,166,
605,Rome,41.9029,12.4526,Marcus,Servilius,D080,-35,-35,mystes
567,Rome,41.9029,12.4526,Skreb[,,D075,-62,78,epoptai
638,Rome,41.9029,12.4526,Lucius,Julius,D089,19,19,mystes
626,Rome,41.9029,12.4526,Gaius,Rustius,D084,-8,-8,
676,Rome,41.9029,12.4526,Lucumo,Vateri I[,D096,-100,100,
660,Rome,41.9029,12.4526,Lucius,Arrunti[us,D092,0,100,mystes
793,Rome,41.9029,12.4526,A. Fl(avius) ,Threptio,D104,165,166,
777,Rome,41.9029,12.4526,Phileys,,D104,165,166,
578,Rome,41.9029,12.4526,Antigonos,Titou,D078,-59,-44,mystes
388,Rome,41.9029,12.4526,Aninius,,D049,-200,-1,mystes
814,Rome,41.9029,12.4526,Celsus,,D110,,,
635,Rome,41.9029,12.4526,Lucius,f Ste(llatina),D089,19,19,mystes
621,Rome,41.9029,12.4526,Lepidus,,D081,-100,0,
671,Rome,41.9029,12.4526,Mnesima[,,D096,-100,100,
655,Rome,41.9029,12.4526,,Philipp[us,D090,48,48,mystes
772,Rome,41.9029,12.4526,[------]ius,,D104,165,166,
692,Rome,41.9029,12.4526,[------]hes,,D100,124,124,
297,Rome,41.9029,12.4526,L. Ne[.]ius,,D014,-66,-66,mystes
809,Rome,41.9029,12.4526,Pa]ntonicus,,D108,,,
645,Rome,41.9029,12.4526,Laetus,,D089,19,19,
632,Rome,41.9029,12.4526,P. Sextius,Lippinus Tarquitianus,D087,14,14,mystes
616,Rome,41.9029,12.4526,Lucius l(ibertus),Persicu[s,D081,-100,0,
666,Rome,41.9029,12.4526,[----]OR,Labeont[---],D095,75,125,
650,Rome,41.9029,12.4526,Paneros,[……],D089,19,19,
767,Rome,41.9029,12.4526,Bato,Batonis,D101,,,
687,Rome,41.9029,12.4526,Gaius Fadius,Endymion,D100,124,124,
804,Rome,41.9029,12.4526,]orarius,Eros,D107,,,
788,Rome,41.9029,12.4526,Zoticus,,D104,165,166,
611,Rome,41.9029,12.4526,Marcus,Considius Aristoni[cus,D081,-100,0,
573,Rome,41.9029,12.4526,Aulus,Furius,D078,-59,-44,mystes
698,Rome,41.9029,12.4526,Lacon,,D100,124,124,
682,Rome,41.9029,12.4526,Eutychus,Siger[us],D099,101,200,
799,Rome,41.9029,12.4526,E]utyches,,D107,,,
783,Rome,41.9029,12.4526,Iunius,,D104,165,166,
606,Rome,41.9029,12.4526,Marcus l(ibertus),Philo,D080,-35,-35,mystes
568,Rome,41.9029,12.4526,Anatellon,,D076,-200,-100,mystes
639,Rome,41.9029,12.4526,Spurius,f Pap(iria) Niger,D089,19,19,mystes
627,Rome,41.9029,12.4526,Gaius,F[--],D084,-8,-8,
677,Rome,41.9029,12.4526,G.,Ioulios,D097,0,200,
661,Rome,41.9029,12.4526,Titus,Claudius D[------],D092,0,100,mystes
85,Samos,37.6894,26.9418,Thales,Herakleidou,D006,-200,-101,theoros
83,Samos,37.6894,26.9418,Aderitos,Thersand[rou],D006,-200,-101,proxenos
57,Samos,37.6894,26.9418,Philoxenos,Drakontos,D005,-150,-145,proxenos
22,Samos,37.6894,26.9418,Aristippos ,<Ar?>menou vel Phamenou,D003,-175,-125,theoros
83,Samos,37.6894,26.9418,Aderitos,Thersand[rou],D006,-200,-101,theoros
20,Samos,37.6894,26.9418,Apoll<o>nios ,Melaineos,D003,-175,-125,proxenos
57,Samos,37.6894,26.9418,Philoxenos,Drakontos,D005,-150,-145,theoros
23,Samos,37.6894,26.9418,Hermeas ,Damokrate<o>s,D003,-175,-125,proxenos
84,Samos,37.6894,26.9418,Demetrios,Artemon[os],D006,-200,-101,proxenos
20,Samos,37.6894,26.9418,Apoll<o>nios ,Melaineos,D003,-175,-125,theoros
58,Samos,37.6894,26.9418,Theodektes,Protaidou,D005,-150,-145,proxenos
23,Samos,37.6894,26.9418,Hermeas ,Damokrate<o>s,D003,-175,-125,theoros
84,Samos,37.6894,26.9418,Demetrios,Artemon[os],D006,-200,-101,theoros
21,Samos,37.6894,26.9418,Archepolis ,Kallistratou,D003,-175,-125,proxenos
58,Samos,37.6894,26.9418,Theodektes,Protaidou,D005,-150,-145,theoros
56,Samos,37.6894,26.9418,Zoilos,Zoilou,D005,-150,-145,proxenos
21,Samos,37.6894,26.9418,Archepolis ,Kallistratou,D003,-175,-125,theoros
85,Samos,37.6894,26.9418,Thales,Herakleidou,D006,-200,-101,proxenos
706,Samos,37.6894,26.9418,[---]atios,[----]phou,D022,-250,,
56,Samos,37.6894,26.9418,Zoilos,Zoilou,D005,-150,-145,theoros
22,Samos,37.6894,26.9418,Aristippos ,<Ar?>menou vel Phamenou,D003,-175,-125,proxenos
82,Samothrace,40.5009,25.53,Pythagoras,Heraklei- | tou,D006,-200,-101,proxenos
739,Samothrace,40.5009,25.53,Apollonios,Apollomenou,D024,-100,-100,
82,Samothrace,40.5009,25.53,Pythagoras,Heraklei- | tou,D006,-200,-101,theoros
740,Samothrace,40.5009,25.53,Andronikos,Polynikou,D024,-100,-100,
80,Samothrace,40.5009,25.53,Le[tog]enos,tou Sosa[n]dridou,D005,-150,-145,basileus
10,Samothrace,40.5009,25.53,Theodoros,,D001,-200,-101,basileus
81,Samothrace,40.5009,25.53,[Dio]nysios,Muos,D006,-200,-101,proxenos
24,Samothrace,40.5009,25.53,Apollodoros ,tou Pytharatou,D003,-175,-125,agoranomos
81,Samothrace,40.5009,25.53,[Dio]nysios,Muos,D006,-200,-101,theoros
36,Samothrace,40.5009,25.53,[- - -]kleious,[- - -],D004,1,200,basileus
305,Sardis,38.48831,28.04029,[A]ntisthenes,Menodotou [tou] An[ti]sthenou Sardianos,D017,-100,1,mystes
191,Serrhai,41.0957,23.5438,Paramonos,Sdoliou,D033,101,200,mystes
442,Serrhai,41.0957,23.5438,Boiotos,Briareos,D053,-200,200,
68,Stratonikeia,37.3143,28.0632,Chrysaor,Artemidorou tou Iatroklei{ou}- | ous tou Glaukiou,D005,-150,-145,theoros
69,Stratonikeia,37.3143,28.0632,P[re]pon,{on} ydorou,D005,-150,-145,proxenos
69,Stratonikeia,37.3143,28.0632,P[re]pon,{on} ydorou,D005,-150,-145,theoros
303,Stratonikeia,37.3143,28.0632,Aristola[os--],kath' hyothesian de AN[----],D017,-100,1,theoros
70,Stratonikeia,37.3143,28.0632,Zoilos,Zoilou tou Arist[o]- | menou,D005,-150,-145,proxenos
304,Stratonikeia,37.3143,28.0632,Areus,Philokrato[u--],D017,-100,1,theoros
70,Stratonikeia,37.3143,28.0632,Zoilos,Zoilou tou Arist[o]- | menou,D005,-150,-145,theoros
68,Stratonikeia,37.3143,28.0632,Chrysaor,Artemidorou tou Iatroklei{ou}- | ous tou Glaukiou,D005,-150,-145,proxenos
447,Styberra,41.247786,21.395639,Antiphanes,Dioskour[i]dou,D053,-200,200,
183,Tegea,37.4555,22.4205,,Apolloniou,D031,,,mystes
88,Teos,38.1772,26.7852,Agathokles,Apoll[---],D006,-200,-101,proxenos
142,Teos,38.1772,26.7852,Neandros,Neandrou,D010,-200,-1,proxenos
88,Teos,38.1772,26.7852,Agathokles,Apoll[---],D006,-200,-101,theoros
142,Teos,38.1772,26.7852,Neandros,Neandrou,D010,-200,-1,theoros
552,Teos,38.1772,26.7852,Athenodotos,Metrodorou,C048,-150,-150,accompanies Samothrakiastai
552,Teos,38.1772,26.7852,Athenodotos,Metrodorou,C048,-150,-150,priesthood
141,Teos,38.1772,26.7852,Herophilos,Athenaiou,D010,-200,-1,proxenos
701,Teos,38.1772,26.7852,Apollonios,[….]ipidou,D022,-250,,
141,Teos,38.1772,26.7852,Herophilos,Athenaiou,D010,-200,-1,theoros
98,Thasos,40.7821,24.7178,Demeas,A[…]n[.]machou,D008,-200,-101,proxenos
436,Thasos,40.7821,24.7178,Kadmos,,D053,-200,200,
283,Thasos,40.7821,24.7178,Magianos,,D048,101,300,mystes
98,Thasos,40.7821,24.7178,Demeas,A[…]n[.]machou,D008,-200,-101,theoros
284,Thasos,40.7821,24.7178,Philostorgos,,D048,101,300,mystes
749,Thasos,40.7821,24.7178,Antiphon,Sophokleious,D024,-100,-100,
232,Thasos,40.7821,24.7178,[…..]teimia,Paramonou,D041,75,125,mystes
99,Thasos,40.7821,24.7178,Phanoleos,Sosipol[idos],D008,-200,-101,proxenos
285,Thasos,40.7821,24.7178,[N]umphikos,,D048,101,300,mystes
750,Thasos,40.7821,24.7178,Hie<r>on,Aristophontos,D024,-100,-100,
233,Thasos,40.7821,24.7178,[…..]dotos,Apolloniou,D041,75,125,mystes
99,Thasos,40.7821,24.7178,Phanoleos,Sosipol[idos],D008,-200,-101,theoros
413,Thasos,40.7821,24.7178,[----]ion,Mika,D051,,,mystes
751,Thasos,40.7821,24.7178,Diokles,Heg[e]siou,D024,-100,-100,
280,Thasos,40.7821,24.7178,Aristagoras,Eisidorou,D048,101,300,mystes
414,Thasos,40.7821,24.7178,[----],Mika,D051,,,mystes
752,Thasos,40.7821,24.7178,Amantinos,Philoxenou,D024,-100,-100,
282,Thasos,40.7821,24.7178,Philoumenos,,D048,101,300,mystes
184,Thera,36.3667,25.4773,Themistagoras ,Apollodorou,D031,,,mystes
510,Thera,36.3667,25.4773,Artemidoros,Apolloniou,C032,-250,1250,
201,Thessalonike,40.6377,22.9465,Phileros,Bithuos,D037,-38,43,mystes
202,Thessalonike,40.6377,22.9465,Archepolis ,Nikopoleos,D037,-38,43,mystes
198,Thessalonike,40.6377,22.9465,Klaudios,Sumphoros,D036,101,300,mystes
199,Thessalonike,40.6377,22.9465,Markios,Murismos,D036,101,300,mystes
200,Thessalonike,40.6377,22.9465,Philetairou,Demetriou,D037,-38,43,mystes
455,Tomis,44.1732,28.6584,Timaios,Stratonos,C006,,,
185,Torone 2,39.5141,20.1777,Kratidamos,Apollodorou,D031,,,mystes
279,Tralles,37.8443,27.8452,Amatokos,Demetriou,D047,-100,1,mystes
549,Troy/Ilium,39.9573,26.2389,Aristarche,Mikythou,C046,,,"dedicates altar for 561, 562"
549,Troy/Ilium,39.9573,26.2389,Aristarche,Mikythou,C046,,,priesthood
550,Troy/Ilium,39.9573,26.2389,Ptolemy the king,,C046,,,priesthood
551,Troy/Ilium,39.9573,26.2389,Arsinoe the queen,,C046,,,priesthood
435,Troy/Ilium,39.9573,26.2389,Antiphanes,Apolloniou,D053,-200,200,
437,Troy/Ilium,39.9573,26.2389,Apollonios,Antiphanou,D053,-200,200,
402,Xanthus (Lycia?),36.355934,29.31836,Theron,,D050,-137,-1,mystes